Date,Equiponderado,Referencia_60_40,Markowitz,Michaud_Remuestreado,Min_CVaR,Min_CDaR,HERC
2010-03-30,0.0006875941469880757,0.000809358504190242,-0.005561264257280709,-0.0015369365201297206,0.0007162987724292582,0.0012644224787072005,0.0009710990662099397
2010-03-31,-1.420330704382522e-05,-0.001161073359423355,0.007743544644367769,0.004602605161507743,0.0017573776491614436,3.82507500519281e-05,0.0010936523044096935
2010-04-01,0.007474367288888597,0.0033503410158465,0.00924425691408296,0.010060210682565062,0.00038782709608267045,0.00032636973770930604,0.0028305594796951784
2010-04-05,0.004151795339403053,0.001480682962292962,0.0028483750289498757,0.0023882769507834233,-0.004529859362868481,-0.005391418117463805,-0.0026516359720375076
2010-04-06,0.0044363504268510705,0.00258415091875299,0.001586794556659497,0.0020666821413495677,0.0026077261454942637,0.00269071377095828,0.0035476143954172967
2010-04-07,-0.0006124862294920773,-0.0009559319303734412,0.011404359815206861,0.00415313730538359,0.0052992633024814,0.003983135774672478,0.0031274384616821155
2010-04-08,0.0008355265659845697,0.001615886093605287,0.0007902414540940865,0.0009594575168592333,-0.0005999110519116912,-0.0008558039051526042,-1.1857716059520264e-05
2010-04-09,0.0052968963785008346,0.004380601547263777,0.006888862951262077,0.006469295979008039,0.0022981833301237127,0.0018215909242930265,0.003397420565933241
2010-04-12,-0.0008157779353850827,0.0020318921367748553,-0.003513665522824412,-0.0022399808456994635,0.0016874310741576963,0.0024104220203693388,0.0012690580331392877
2010-04-13,0.0041664871850302454,0.0012131338713058503,-0.0016575682215353436,0.0028368312717509275,0.002055368123355923,0.003333286853986279,0.0034527055281014323
2010-04-14,0.004793196833499724,0.005722700062071097,0.0015988866816702453,0.002695027674169423,0.00010669679877056936,0.0010030611655318005,0.001113658521226064
2010-04-15,-0.0015328416107778834,0.001165455728928394,0.0045426543844216535,-0.0005080006255881699,0.0023798455618128478,0.0022179234800809014,0.00017616497542767245
2010-04-16,-0.011492121549566957,-0.007178024914939083,-0.014473633653039,-0.013029180184480668,0.0006008827951194981,0.0007771301509152363,-0.003199472612300928
2010-04-19,-0.0019490372779844996,0.0012638689114444117,-0.0012219634893759312,-0.0014544050722472973,-0.002513985412423322,-0.0021401091873779923,-0.00201751781353067
2010-04-20,0.006544873474473129,0.005522616511128556,0.002198680701330717,0.0053677846938013215,0.0015436871032555692,0.002160118042162677,0.003967590310586354
2010-04-21,0.005050903963303491,0.00019903297146032454,0.006521044494678211,0.006870727307898754,0.003934777333706555,0.003814008696355962,0.004705171426369284
2010-04-22,0.0020647407394207085,0.0008524710336206185,-0.0037206664572829173,0.00023310489564811428,-0.0013724215048988484,-0.0007682132995833792,-3.0033920344855938e-05
2010-04-23,0.004579367027428599,0.002807690430799432,0.00834275513722871,0.006230467867849452,-0.00029585890800706377,-0.00018541367151224153,0.0012757172673427788
2010-04-26,-0.0004948818454804998,-0.002009874270934786,-0.002756226292931542,-0.0006706524660748702,-0.000255142081500205,2.0173441359158407e-05,3.2599715639359964e-06
2010-04-27,-0.009622663939798944,-0.010494820014283559,0.014854933031369573,2.7709585495040365e-05,0.004934099481247969,-0.0007673509613454646,-0.0010952590818144718
2010-04-28,0.0008077297860415972,0.0024425008340301854,-0.003359627155863133,-0.0014357646733106804,-0.0035523908319159154,-0.0007314521864572272,-0.0016641157952647831
2010-04-29,0.01184741782678237,0.00806930391835513,0.00021459137552046214,0.008949145504133288,0.0035963597205928457,0.005084665781659295,0.007357413068359615
2010-04-30,-0.004579416575518214,-0.007718746891320084,0.008620696577412148,0.00013527833684880814,0.0033397884646923764,0.00016927009810390522,0.0003222782551750963
2010-05-03,0.0077506640756657445,0.006629679988687823,0.0017677946400647309,0.006263200124478982,0.00018415749422219247,0.0019364121542342942,0.003452368686095147
2010-05-04,-0.01419957069778821,-0.011324211549488754,-0.003940211066821248,-0.009378960687519604,-0.00022133350565298106,-0.0029565153273691546,-0.0037729699070611095
2010-05-05,-0.006159837422085685,-0.0019342017456691187,0.0023970297891685354,-0.0025333711691005022,0.001232879137444895,-0.001782668506243451,-0.0017303640143309425
2010-05-06,-0.012614619931225493,-0.015553569312693374,0.024459012245146936,0.011962688299776867,0.004586609334117641,-0.010810208621605583,-0.0028301711490633305
2010-05-07,-0.007766479339174679,-0.009879236095235833,-0.002087243489649889,-0.0063277755873644235,-0.004855573378343411,-0.003992302551108605,-0.00625425224685674
2010-05-10,0.02412483033129594,0.022668575163482165,-0.006375447422315432,0.0073674666898175655,0.0007626114684925476,0.00999900011085791,0.009237198382249387
2010-05-11,0.0009107646312211818,-0.0012161006769231672,0.019539980665259398,0.013102886565344071,0.002855007113086558,0.0006968920389371632,0.0009877800828100372
2010-05-12,0.007256747139382619,0.007343541699433602,0.0038487034013020855,0.00554887219289398,0.0011515011814404136,0.002576778166748175,0.002683630053290863
2010-05-13,-0.006424131186195833,-0.006383298692654358,-0.004384115174319505,-0.005894963310542837,-0.0006311701286362792,-0.0007554020226138709,-0.0020005583466158267
2010-05-14,-0.010341243366373536,-0.008225667113804756,0.0005472594526134511,-0.003992088809791515,0.0012624537407039049,-0.0016809300512093993,-0.0022120724225241028
2010-05-17,-0.004635075319953498,-0.0005761238852589963,-0.006738693782820797,-0.0057562547476272714,-0.0028708266799084563,0.0007001586575084184,-0.0028023042845228205
2010-05-18,-0.005206565665223385,-0.005083496530959091,0.002748371681905433,-0.0013204448791907944,0.0038866756404666346,0.0013619829614361417,0.0009855824726807641
2010-05-19,-0.006756361241065026,-0.002987845165522393,-0.017282615670580394,-0.014436808447882164,-0.002515634785563775,-0.0009104626736929728,-0.0028843944570663095
2010-05-20,-0.018715896858962508,-0.018091068458885737,-0.0022647035437979666,-0.010398341245858735,0.0015136954830981542,-0.004669091656157603,-0.005350853895255427
2010-05-21,0.010097487043540155,0.00860927316765185,-0.0037244871283546917,0.0037287409946333712,0.0013963900328612762,0.0013148226138390107,0.004908740191937041
2010-05-24,-0.0039039167450840755,-0.00740996798048805,0.010156148754039685,0.0032978900794087608,0.0007968503425367844,0.0005604109842040101,-0.001994807121474708
2010-05-25,5.064435828283664e-06,0.002044347396449505,0.00416866958417256,0.0036136821985971452,0.002371754000667105,-0.0010186452255261953,0.0011650550913369232
2010-05-26,-0.00037801530657724297,-0.004322942176347042,0.00630366200549139,0.003957098246831416,-0.0014634347211018382,-0.002359078338387278,-0.0013155653915117693
2010-05-27,0.0185845129965597,0.015124357083003642,-0.0012395235359050853,0.007998632883261136,-0.0020248932841614776,0.0009566098393595968,0.003978052819318028
2010-05-28,-0.005021822379736581,-0.005429513994266576,0.002392436194836737,-0.0011449272785554229,0.0023517862443551683,-0.00020776480115739784,-0.0009096162302884227
2010-06-01,-0.0071296919791461,-0.009196531398472587,0.006668679539183109,0.001821071339807262,-9.013110277476984e-05,-0.0016455554222802198,-0.002659100995404188
2010-06-02,0.010900459045690447,0.012534809028862004,-0.0023273806065953278,0.0029589582622930577,-0.0010439916224532634,0.004071214986770133,0.003513567494624859
2010-06-03,-0.001881196476681914,0.0014171867111023799,-0.01149461690202464,-0.009874525259370767,-0.0011928111921494801,-0.00027175687974781643,-0.002054571144614915
2010-06-04,-0.014236420247494247,-0.014719502701308639,0.011360374283866354,0.0002842229446571801,0.00620007692103759,0.0011625803215026503,-0.0005941520588953573
2010-06-07,-0.00163713204356144,-0.005869379380314364,0.015451893251731142,0.011701462350679653,0.0026186331132148706,-0.00036699053488549953,0.0011162288241085994
2010-06-08,0.00500966362803296,0.005137790920808215,-0.003798437876923644,-0.00147849571297521,-0.002407713671652381,-0.0013744189957035939,0.0008905561816369068
2010-06-09,-0.001386551653196601,-0.003161171373021869,-0.0027071240794363572,-0.002653684069772041,-0.0009474511722690391,-0.0013643362839062586,-0.0009253915249481019
2010-06-10,0.011978078499258112,0.013746992969686178,-0.01221745656282071,-0.005700415008528255,-0.004057813238855921,0.0005582170271972091,0.0017943009261605241
2010-06-11,0.007141613403159796,0.005445714247533966,0.00814634135189458,0.008670752237386442,0.006556884773468922,0.005924478848183605,0.007097030807763916
2010-06-14,0.00036028867116364127,-0.0012771009637537265,-0.002778299654224268,-0.0020864774877540028,-0.0008983092719775748,-0.001037070251762632,-0.0007291519212035297
2010-06-15,0.013787878912920437,0.01257003423485083,0.007944089389524393,0.010732739967253073,0.0024351880795251855,0.0038220399815474017,0.006067120807435546
2010-06-16,-7.954176658558345e-07,0.0008637912705946741,-0.003417669443051898,-0.003002137323080782,0.0021619592581006413,0.0022160238522059505,0.0014299545799757213
2010-06-17,0.0037604197992591832,0.0028142934240093574,0.01097744136925987,0.009759221586922056,0.005129390279922725,0.005168496591387543,0.004834732985568937
2010-06-18,0.0005943974729384673,-0.00012559911432536298,0.005244463888646368,0.0045970917557685495,-0.0007966628693105173,-0.0006612664773365648,-0.00042199462291677087
2010-06-21,-0.0029600174724164793,-0.0020426301259052976,-0.015178025862410266,-0.013067973604899755,-0.0031623864440483676,-0.0010280301523869068,-0.002253352045342934
2010-06-22,-0.0052963508119950745,-0.007771018333527588,0.008104739089861108,0.004429139867049759,0.004197196034392553,0.0024418053435218546,0.0004312867546885098
2010-06-23,-0.000928073458375069,-0.00041420460579331075,-0.002170789205338808,-0.00169171348200199,0.0013788286528420041,0.0023515042444204313,0.001476067837298668
2010-06-24,-0.00859255406821266,-0.010351793012127878,0.001959375227874801,-0.0016123212275209735,-0.002263862251409792,-0.005174888657883497,-0.0058099442627300175
2010-06-25,0.008875238271372958,0.0031518599291360428,0.009435337223599672,0.01025842792453917,0.0029435593341461197,0.0015621518868811977,0.005286739935529539
2010-06-28,-0.003201911682764782,0.000933146276820724,-0.008490266065249873,-0.008291676321879958,0.0033927926696170167,0.004178378510737853,0.0017509871452845924
2010-06-29,-0.017262600971737933,-0.016759440014117458,0.002195034637901299,-0.0034169266037784134,-0.0023247127789486222,-0.00632298049486574,-0.007149170189289178
2010-06-30,-0.0024095652595703615,-0.005006112056491163,0.0028993872489710424,0.0016205432490107405,3.2311124949938426e-05,-0.0007112638712156321,-0.00013941079208348593
2010-07-01,-0.006098194507245287,-0.002799922375023645,-0.028667210663176537,-0.024375793795514557,-0.004200141354642454,-0.0002486942564244419,-0.003171678696049118
2010-07-02,-0.0028548251419375356,-0.003933720478578777,0.00872660371164306,0.00570847173858068,-0.000868403417900871,-0.0025796231620789597,-0.003095626075853809
2010-07-06,0.0008549198809064362,0.004840827733135915,-0.011818954562682955,-0.009649416323588999,0.0011092960834847914,0.003071974738886721,0.0020805757963262964
2010-07-07,0.016986667046290867,0.01762847754165622,0.004492310619849917,0.006818895429502522,0.003262558786128845,0.005745254776682493,0.007432314509307004
2010-07-08,0.0030132060982638303,0.005070838539135153,-0.004792713203723568,-0.0021573039993326324,-0.0011038266580359344,-0.0007292558643845871,0.00017088221140603013
2010-07-09,0.005004846359504561,0.0035376489864837575,0.005574051125578111,0.004314429162872735,2.830466328915352e-05,0.0005546012366454638,0.0013510539123916777
2010-07-12,-0.002085842667263323,0.0010512343648590664,-0.006235400141876892,-0.004371984606689327,0.0005405926021758733,0.0017534096238111785,-0.00025162086132148194
2010-07-13,0.008739090697509326,0.007335287196889862,0.004011370146532153,0.004380837795905848,-0.0006239286022509074,0.0012488422413496187,0.0026902877026212905
2010-07-14,0.0014426751927314248,0.001847230951874211,0.0021994042791252666,0.0024446708492348703,0.004293603598950177,0.00467638619782855,0.00358805846873185
2010-07-15,0.0019992194686746837,0.00214912792385072,0.002143062636902951,0.002243541528764169,0.004247842650594142,0.0027957300827717918,0.0035240435999270665
2010-07-16,-0.01498595687296526,-0.01473213192474586,-0.008073913018828713,-0.00951782433260366,-0.0008125513736521203,-0.003141591456703001,-0.0059788854409005285
2010-07-19,0.0025543458855021906,0.0025651973002752413,-0.007354654726160453,-0.0024660402533341476,-0.0014311764942310013,0.0007805356555138007,9.322491196940353e-05
2010-07-20,0.009582998211721672,0.00717008376883361,0.0060884612311448505,0.007874105990051575,0.0032268818191628196,0.003470312926603968,0.00545091017184897
2010-07-21,-0.00466332780123489,-0.005481999530789507,-0.0005750893281858041,0.00010076923915364326,0.0024368318763654307,0.0013850802167375276,0.0009862393015505704
2010-07-22,0.014266181837630785,0.011397696472936526,0.0031419545044933015,0.006429015988806696,0.0005753628732692413,0.002850086920265514,0.004921829280776115
2010-07-23,0.001611660475683352,0.004079094684485902,-0.007401897162124166,-0.0036960792286798543,-0.002064605434147945,0.0007436527583774594,-0.0006583988038513671
2010-07-26,0.005174635695499737,0.006302895959453801,-0.0039369597839523105,0.000280713087730272,0.0004974137364349778,0.0022055244405694368,0.0027466611275598915
2010-07-27,-0.0050266295111330225,-0.0013711724349428232,-0.014910548270721238,-0.010070178131953197,-0.004335176922981463,-0.0027580103846039637,-0.004659406385933158
2010-07-28,-0.0006728662765547072,-0.002365117850361132,0.0026752132211594567,0.0014915925998978006,0.0025217176836390878,0.0013724076405880125,0.001300193786061043
2010-07-29,5.446894195769306e-05,-0.002207717403706893,0.0032202939418109378,0.0017095412709164633,0.0014684902786520717,-0.0006836501978337154,0.00030146273745537585
2010-07-30,0.00684177579786335,0.002135357020937169,0.011502088784863966,0.010190016826872957,0.005966446082240203,0.004600087077644515,0.00683764690952549
2010-08-02,0.011916909738519778,0.012682560938132569,-0.003213398595657808,0.002120886171144257,0.0009438093483599218,0.002150811166622433,0.004116358782277409
2010-08-03,-0.0006420488239939155,-0.0011875173318939786,0.004378627396090054,0.002169040129872513,0.0033294377244720017,0.001763957813767249,0.001600942327674072
2010-08-04,0.00303597795607426,0.0025445704475308313,0.0024899583989506447,0.0007356422770672924,-0.000989662195599556,-0.0006475739900335057,-0.00024840572416254204
2010-08-05,-0.0013123778510788432,0.0012596706475334351,0.0030073301425726684,9.632720132116959e-05,0.003233478655390114,0.0019918888591558097,0.0013179176459294426
2010-08-06,0.0011356510090321755,0.00018707213976663006,0.007099316991821245,0.004988582581237877,0.004983804738154086,0.004544746984996888,0.003994007219077461
2010-08-09,0.00305632007842805,0.003099059509931842,-0.00263143410771819,-0.0005297510954849254,0.0006628093259554913,0.0027018994578916038,0.001636684857685093
2010-08-10,-0.004358521411154007,-0.0011882830424678904,0.0035149150154493414,-0.000925558690472804,0.0023744967501896364,-0.00038104634845428616,-0.0006944492442096072
2010-08-11,-0.012954894883066469,-0.014014278608576656,-0.0005015036016602627,-0.006837696166179202,-0.00023147967185466276,-0.003348536872182396,-0.004076839392428462
2010-08-12,-0.003111206525887587,-0.0046523703339642255,0.007534445654223915,0.00482579496009807,-0.0023559980002766526,-0.004055520384564172,-0.00310638036878904
2010-08-13,0.0017570385570157944,5.513756567532258e-05,0.0011701689924969976,0.0019723101091983666,0.002439829047530659,0.001953870022957831,0.0033565902859728804
2010-08-16,0.006718918184829016,0.0027413162149723643,0.00799383824048191,0.00936576744182448,0.006447149032957464,0.007741670357496773,0.008750024212179549
2010-08-17,0.006341430110196727,0.005038393005383382,-0.001470932719014888,0.0030082084653262134,-0.0018023075038845053,-9.5752541838156e-05,0.0011671134343733162
2010-08-18,0.0009777250940182153,0.0006503649618965915,0.002382909408213018,0.0026395974418535295,-0.0001209645035038773,0.0007353729089581036,0.0006675349807226584
2010-08-19,-0.005563274667898647,-0.008364695543879148,0.0023679949880018023,-0.0008476245009916019,0.0012932075467471935,-0.0008863300791128921,-0.0003457821267737901
2010-08-20,-0.0022346422492877617,-0.003244495674704761,-0.0034125125080269963,-0.00279021511715923,-0.002660076128040548,-0.00028319098582666304,-0.0018906600197407016
2010-08-23,-0.00346970551351997,-0.0016658344448216194,-0.0006780994618381735,-0.002508306991527518,-0.00043527614285552543,-0.0004536223961516511,-0.001175339748635725
2010-08-24,-0.002893881954880607,-0.005293770045584569,0.005804755733028604,0.002824831501078711,0.003750980070524685,0.0005692868986789096,0.002251305192269986
2010-08-25,0.003181839380583385,0.0003059486007098728,0.004288174698538326,0.005608768097315487,-0.001437555375080172,0.0008843129868035116,0.0004846917232901397
2010-08-26,-0.0006948320793594195,-0.0019400084233321111,-0.0008597245740560781,-0.001606714129165683,0.0022257404481477723,-0.00010030830665728931,0.0016348584371339344
2010-08-27,0.0029339648922637376,0.004004110318040868,-0.0032998003714891804,-0.00010043943981520766,-0.006849170454389346,-0.005968437520326254,-0.0054639769863733785
2010-08-30,-0.00161001160922014,-0.005220101755601163,0.001795158498787349,3.021829041929884e-05,0.0045825721004065555,0.0037334215005475346,0.003723669885940879
2010-08-31,0.0030552586093182776,0.0018908223710295384,0.008051404742696555,0.007997471415191125,0.003247401392957634,0.002595486091828454,0.00409027747217379
2010-09-01,0.01092495489556803,0.014114898128017753,-0.004436993367656502,0.0022782761253246223,-0.0018160738005924826,-0.00034459083708209904,0.0009033412957003042
2010-09-02,0.0031899180493101427,0.0036935327341600464,0.00211618056974855,0.003137589724649516,-0.0012186598820344884,3.464475412258059e-05,-0.0004009275291857115
2010-09-03,0.0035504756919238975,0.005480931041121293,-0.0051944463297291105,-0.004351990546457213,-0.0024576811681052612,-0.001933870373284289,-0.0013393902916607426
2010-09-07,-0.00010874581633803541,-0.0036847556165725296,0.009249933793278547,0.008259220119067979,0.00582692888672122,0.004570666189232201,0.004563545043362323
2010-09-08,0.0023969366407983407,0.003111692408832967,-0.001488817350310753,-0.0019352409896107577,-0.00043961138948524496,0.0005362631568074899,-0.00023962202716151955
2010-09-09,-0.004981027993483029,-0.00034989303538364045,-0.011015318911742695,-0.011707722743272544,-0.00623080127627882,-0.004451391270936257,-0.006875233219768403
2010-09-10,0.002564369868917734,0.0019169241006389045,8.816938336311942e-05,-6.073513362602951e-05,-0.001001386453098088,-5.844265800333858e-06,0.0002457437236616605
2010-09-13,0.009270455667538808,0.008619843423949003,0.00047026388121384566,0.003141055663825157,0.005438763227278601,0.005309657681968938,0.00667524171920703
2010-09-14,0.004530818633244324,0.0015942851287913415,0.01697528743298195,0.012822092174215732,0.005892940702786803,0.0046534032867098195,0.0051501230262099565
2010-09-15,-0.00015646226136045184,0.0009516286323571052,-0.0032070486067775363,-0.003806914820256082,-0.0018102895954748006,-0.0006080899390249289,-0.0022293186630137655
2010-09-16,-0.002463936578977622,-0.0015264516602068049,0.0023808336519332905,-0.0006883126200450087,-0.0018848423410355176,-0.001828383402140486,-0.0031501234165840207
2010-09-17,0.001914926951143479,0.0011121017954698928,0.00026508923099820676,0.001271920728860734,0.0022970820316386142,0.00290578142367449,0.002389855194688631
2010-09-20,0.010542859244419084,0.010521453061155255,0.0031943146522422383,0.005675843332559925,0.005058946191849892,0.0054983483197412865,0.007203064538903731
2010-09-21,0.0008801591040191923,0.002384472519687,0.009920576550590964,0.00791738820530498,0.007153618260261646,0.006427040115192425,0.005066560140414147
2010-09-22,-0.00040117316108949233,-0.0023997764992282145,0.002732295438234968,0.0020442263459215563,0.0010093122387453942,-0.00035422479406336545,0.0007000966678308521
