Fecha,SPY,QQQ,EEM,VNQ,TLT,IEF,LQD,GLD,DBC
2010-01-05,0.06711392187924302,0.0813683772519474,0.04024227738264032,0.055871145463820104,0.1424825988256431,0.3421555045919772,0.1618501660476883,0.05759642341831764,0.051319585138722965
2010-02-04,0.06703602779710134,0.08115094381491889,0.04032569109099755,0.05595424678915374,0.14193351800503995,0.3423784680816874,0.16219945093803206,0.057550125208422995,0.05147152827464607
2010-03-08,0.06706472924205414,0.08130503913713806,0.040454983625511864,0.05603244595692787,0.14152457021240472,0.34202082502152553,0.16233120935569906,0.057847819210580374,0.05141837823815836
2010-04-07,0.06731344419526711,0.08160895322222227,0.04061358410098383,0.05616390613489072,0.14118727985214521,0.3415530989059442,0.16240097433764913,0.05771160045410564,0.051447158796791896
2010-05-06,0.06723152983992027,0.08151846984449194,0.040597526078030695,0.056089761462529246,0.14090383572631662,0.341374477778871,0.16283559850864152,0.057933141184550785,0.051515659576648096
2010-06-07,0.06654276945375244,0.08078626271390042,0.040422676049347586,0.05617805362401501,0.13965918794200985,0.3415773714022658,0.16464272639047914,0.05843649734363024,0.051754455080599476
2010-07-07,0.06630646407958304,0.08032734732641736,0.04033338840811929,0.05621866957301998,0.13981837250090903,0.34230857348781224,0.165026445321351,0.058041475989445104,0.051619263313343156
2010-08-05,0.0662257425526404,0.08003515631800512,0.04049698116696922,0.056279040579712565,0.13937754889603077,0.34282372810281997,0.16551505092068597,0.057878863681520704,0.051367887781615426
2010-09-03,0.06657123252596087,0.08064814788756224,0.04092112154058973,0.05673515760026467,0.1372199426411531,0.3419055673623354,0.1657844509552812,0.058555416092312795,0.05165896339454004
2010-10-05,0.06666419567750823,0.08076326183425336,0.04107908472745124,0.056906883021639786,0.13623515591905982,0.3419417732269722,0.16567721850157896,0.05885999358944954,0.05187243350208686
2010-11-03,0.0667259030358257,0.08085917659759237,0.041219444816242644,0.05707626632256587,0.1357215354237107,0.3420179820813014,0.16592060277900803,0.058653801133266674,0.05180528781048661
2010-12-03,0.06698588773691781,0.08150413570345626,0.04171969361050765,0.05732155020637297,0.13425783151683585,0.3405455387779015,0.1668314948626929,0.05922739345943526,0.05160647412587986
2011-01-04,0.06725791525412146,0.08204676105263944,0.042029903653807384,0.0575292832915025,0.1340368012666592,0.33817085726270874,0.16730079707573645,0.05974499576216878,0.05188268538065599
2011-02-03,0.06739736800345555,0.08249819845596144,0.04209090537665456,0.05785797190646628,0.1339205230113944,0.3376017121574714,0.16725005009006622,0.059618922615848266,0.05176434838268197
2011-03-07,0.06702181647042348,0.08236670922100661,0.04197436918633502,0.0576384334136622,0.13413879497470801,0.33740230082052575,0.1674907552519623,0.05995999497290328,0.05200682568847339
2011-04-05,0.06687290387818152,0.0822574407963296,0.04193041620261667,0.057435784014234915,0.13381175034860643,0.33838194313922315,0.16693799929575037,0.06031816516477169,0.05205359716028583
2011-05-05,0.066950483778626,0.0823728565828947,0.0418986028959504,0.057407404974342456,0.13352575600473632,0.3383495327315135,0.16694492663956467,0.0605455723607806,0.05200486403159132
2011-06-06,0.0667736694634737,0.08206239858713078,0.04179274450172963,0.05739505387082922,0.1332637804335283,0.33919408592867606,0.16736184591717793,0.06076956926271769,0.051386852034736724
2011-07-06,0.06683382270308635,0.08191037848505894,0.04185438481227934,0.057519875764369024,0.1329745352541673,0.3390297000662433,0.16763710218988026,0.06088021198266799,0.05135998874224765
2011-08-04,0.06695253720801891,0.08189679263455224,0.04197047895685784,0.058148761915833846,0.13181392994530217,0.3380936299452536,0.16789035523190943,0.061214328634118735,0.05201918552815336
2011-09-02,0.061357921177885716,0.11950359477541264,0.03894781882470002,0.039580990084536125,0.0973363156142261,0.18466370001282825,0.22470683282931855,0.1509445208851003,0.08295830579599234
2011-10-04,0.060912701053470096,0.11550521454574314,0.03956402652312965,0.03920159351444194,0.08436267160601785,0.16504511889599482,0.26366375710887513,0.14888659367779153,0.0828583230745358
2011-11-02,0.063032790963574,0.11686226760548314,0.04213249933379886,0.03731576930702608,0.07510256738151905,0.15313385021782883,0.28907030897846236,0.1438922050315627,0.07945774118074517
2011-12-02,0.06696525199505693,0.12179459812897672,0.046176496828627456,0.03980519917011269,0.07122870864540064,0.14798697074048894,0.2798033444399031,0.1468651007985662,0.07937432925286728
2012-01-04,0.06578827865425556,0.12135280208355272,0.04564820822735347,0.040997534518937555,0.0703399410330056,0.14782844019927505,0.2878039781476232,0.14257739165162442,0.07766342548437233
2012-02-03,0.06658480756752833,0.12135193676877386,0.046269745601122084,0.042301838333352305,0.0692603528325604,0.1443035557631772,0.2888629456596108,0.14263561164946778,0.07842920582440721
