Date,DRO_Wasserstein,Min_CVaR_ExAnte
2010-02-25,-8.125454323992874e-05,0.001729289446574338
2010-02-26,0.006130443032337935,0.0033251273754117245
2010-03-01,0.003681642334873544,0.0017328628153711599
2010-03-02,0.004627655048462483,0.0019300011088601871
2010-03-03,0.001596579195970606,0.0002902691574371444
2010-03-04,-8.208073065387649e-05,0.000997530058100359
2010-03-05,0.005899438317750517,-0.0006323189428397074
2010-03-08,-0.001068985447566145,-0.0013121577816427713
2010-03-09,0.00027858765736033984,0.0013471430800357266
2010-03-10,0.0010128100356189228,0.00011159624510683424
2010-03-11,0.0015340834273133153,-0.00017493764118701018
2010-03-12,0.000398401578843723,0.0010280585973827798
2010-03-15,-0.002018797012727281,-0.0009704534126732467
2010-03-16,0.010432362529135732,0.005660414350359649
2010-03-17,0.004253462227362517,0.0024442743513840796
2010-03-18,-0.0012307859813640643,-0.0017621539835494873
2010-03-19,-0.006810307187308286,-0.003008361671125471
2010-03-22,0.0030498181566485138,0.0034869474008031656
2010-03-23,0.0009066791651104044,-0.0008502124612078301
2010-03-24,-0.009993792455154308,-0.008834119942268183
2010-03-25,-0.0022170938476453804,-0.0032191905680940096
2010-03-26,0.0033103491033355252,0.002366385274313043
2010-03-29,0.004534285193276666,0.000980498504593961
2010-03-30,0.0005995178340904486,0.0009993390323802752
2010-03-31,0.000740237442047883,0.000860660877622254
2010-04-01,0.006427815064341253,0.0007334543108389037
2010-04-05,0.0021473921943482247,-0.004344984672850761
2010-04-06,0.003727995030771523,0.003070455630545613
2010-04-07,0.0011165374429377916,0.0032988618742770016
2010-04-08,0.0006043949403716541,-0.00016724858259831664
2010-04-09,0.004761797157619484,0.0026333996169903414
2010-04-12,-0.0001967586836971171,0.0019079436518180338
2010-04-13,0.003581743669078983,0.0024828747154439367
2010-04-14,0.0037600888272932586,0.001912401370492317
2010-04-15,-0.0003866369900106285,0.0023269060239838584
2010-04-16,-0.009405341464243301,-0.0009101321594280265
2010-04-19,-0.002147676539013578,-0.002024551625482742
2010-04-20,0.005673859993220037,0.002378436503752018
2010-04-21,0.005064246623298428,0.0035365116261191045
2010-04-22,0.0011198310937463826,-0.0003008520365711079
2010-04-23,0.003847875589128014,0.00013987311243814126
2010-04-26,-0.0006624604181758024,-0.0005471863933502625
2010-04-27,-0.006095908789437341,-0.00019413846813122053
2010-04-28,-4.6186106703944706e-05,-0.002305083998647171
2010-04-29,0.009806554946483274,0.005644192489811705
2010-04-30,-0.0021620220487587843,-0.0004416912174085124
2010-05-03,0.006181480250488974,0.002228037250236587
2010-05-04,-0.01083112559002786,-0.0044127272342264455
2010-05-05,-0.004768494648520779,-8.572676756343561e-05
2010-05-06,-0.008143780156396935,0.001154511856191916
2010-05-07,-0.0074126090184267225,-0.00429527729502852
2010-05-10,0.018013359141732327,0.0025903088928574906
2010-05-11,0.0017119603904243638,0.0021155691811988965
2010-05-12,0.005804929725934958,0.0012260845343034905
2010-05-13,-0.005103614145007957,-0.0006635351761854966
2010-05-14,-0.00760082207652696,-0.00020135351434165047
2010-05-17,-0.004680603507204425,-0.0033652936989501288
2010-05-18,-0.00276032997263553,0.0032830362541819112
2010-05-19,-0.006203630636972934,-0.0020786224204399836
2010-05-20,-0.013972913486378583,1.889129046875695e-05
2010-05-21,0.007715446518854453,0.0022984627307638885
2010-05-24,-0.002571810339830418,-8.248405820317263e-05
2010-05-25,0.0003276667459451122,0.0017081623969905195
2010-05-26,-0.00016418458778131293,-0.0010044144238656768
2010-05-27,0.01319439076521178,-0.0006004697964936037
2010-05-28,-0.003618185812876318,0.0014102775138886106
2010-06-01,-0.005212542392449868,-0.0014608829565210606
2010-06-02,0.008246301200436578,-0.00014576696399276124
2010-06-03,-0.002343139157695836,-0.0010437229893245684
2010-06-04,-0.009148855952647677,0.003948575290628658
2010-06-07,-8.474326759629442e-05,0.0035715892434367807
2010-06-08,0.0032913844458062128,-0.0013223642699109698
2010-06-09,-0.0013602418153400295,-0.00016637381822449086
2010-06-10,0.0078038250413129204,-0.0037347560876124903
2010-06-11,0.007175095275397804,0.0060657273502368325
2010-06-14,-0.0002988316275729756,-0.0006367282416782076
2010-06-15,0.011494016319324597,0.0018801416660932406
2010-06-16,0.0004450163047171679,0.0014969467905556707
2010-06-17,0.0044767702873605465,0.005323879668420578
2010-06-18,0.0005453531251353662,-0.0007585491052781258
2010-06-21,-0.003504018667861393,-0.0024344538151761337
2010-06-22,-0.0027114789042492087,0.003725165810841736
2010-06-23,-0.0006692453448775744,0.0015915324769188433
2010-06-24,-0.007244983005041455,-0.0023497593939788165
2010-06-25,0.007941929466952026,0.003930647269583843
2010-06-28,-0.002138356194743785,0.003047266475709654
2010-06-29,-0.013670395539340227,-0.001931240371489519
2010-06-30,-0.0012683406433750127,0.0010559089181393358
2010-07-01,-0.006569251431843414,-0.0040628357575939675
2010-07-02,-0.0024606552154947075,-0.0014601363984807717
2010-07-06,0.0009844384580476623,0.0007268131522099837
2010-07-07,0.013664021954166532,0.004108891987201389
2010-07-08,0.0019106680541077733,-0.000427310838398267
2010-07-09,0.003918375428581282,-0.0002253590233852296
2010-07-12,-0.0020069323169978103,0.0006282161417177823
2010-07-13,0.006994605421584384,0.00034033043875066104
2010-07-14,0.0021560017928256847,0.003768262794702455
2010-07-15,0.002667237920823415,0.004092868959372488
2010-07-16,-0.012258574149387934,-0.0008432385234201747
2010-07-19,0.0012354157263850007,-0.0007647413487732958
2010-07-20,0.008179866869800732,0.0033321763066590537
2010-07-21,-0.0027335640113887944,0.0024492611129964233
2010-07-22,0.011170372888550821,0.0014112769929173227
2010-07-23,0.0003606461997277881,-0.0011513382024756402
2010-07-26,0.0038266187274923536,0.001605735804646711
2010-07-27,-0.0056193099772494925,-0.003875858853701867
2010-07-28,6.530390855833789e-06,0.002905082010748949
2010-07-29,0.00048556064831744824,0.0015068318547255095
2010-07-30,0.0072779057487183905,0.0060266903949175955
2010-08-02,0.008984721076207819,0.0021227294988390138
2010-08-03,0.0003097102498068064,0.002852838954711631
2010-08-04,0.002284384953257894,-0.0012366784484927362
2010-08-05,-0.0004263090715942872,0.002292898228350618
2010-08-06,0.002115415666401003,0.004229159693588754
2010-08-09,0.0022865201115393717,0.0014170024826821723
2010-08-10,-0.003227402361600954,0.0013196615004655542
2010-08-11,-0.010014198280252037,-0.0014628128143127739
2010-08-12,-0.0026381343438756978,-0.003313586157756256
2010-08-13,0.0022402718454086015,0.002556331711138415
2010-08-16,0.0077028043116499,0.006242896688769499
2010-08-17,0.004652163494556257,-0.0005922862874203866
2010-08-18,0.0010526390595308947,-0.00028062510312687765
2010-08-19,-0.0035073003691502343,8.704985402149541e-05
2010-08-20,-0.0021267177792355482,-0.002470764987515037
2010-08-23,-0.0028051738259222718,-0.0004531842942210495
2010-08-24,-0.0011587562786593178,0.0031453337104673258
2010-08-25,0.0026680143545142177,-0.0007323020950159644
2010-08-26,0.0002162860503399617,0.002414695704941199
2010-08-27,3.263623184691835e-05,-0.005844349472978514
2010-08-30,0.000320113054400587,0.004402837560367226
2010-08-31,0.003364840934649435,0.0028230830044390955
2010-09-01,0.007084068526256582,-0.000651645679988066
2010-09-02,0.002109827335756325,-0.0007398667390891255
2010-09-03,0.0016013176323365814,-0.0022101681835069594
2010-09-07,0.00205859786607724,0.005604664025197785
2010-09-08,0.001448683388019158,-0.0003032090031567216
2010-09-09,-0.005885025716624447,-0.006451064512944714
2010-09-10,0.0019826071394163786,-0.0003148201772605713
2010-09-13,0.007989428805870561,0.005178966975261631
2010-09-14,0.005402701688801796,0.0064915291567896535
2010-09-15,-0.0011259895803541196,-0.0015810550297187176
2010-09-16,-0.0025021781248596195,-0.0015995830224921736
2010-09-17,0.0020526386043227566,0.0021761641870812146
2010-09-20,0.009223446676057123,0.00521073414826309
2010-09-21,0.0023999786847782676,0.00633542639988912
2010-09-22,0.00037346269244533737,0.00098407010675822
2010-09-23,-0.002447416552703757,0.0006873137660484976
2010-09-24,0.007171889668716847,0.0010269803026529247
2010-09-27,0.0011297746002602964,0.003758716892515346
2010-09-28,0.003941076509282049,0.003272061571843449
2010-09-29,-0.0001807558581369789,-0.0008111766140108386
2010-09-30,0.0006232811094135576,-0.0006388973322748348
2010-10-01,0.0019046095385277983,0.0010497807818924808
2010-10-04,-0.0012481678795800912,0.0004271537871500131
2010-10-05,0.011161700923947082,0.007719784873433378
2010-10-06,0.002900341791987807,0.0036668192924916407
2010-10-07,-0.0037792458039321406,-0.0010785026790545269
2010-10-08,0.006604062287042276,0.004700036191768045
2010-10-11,0.0004191743390944381,0.0008595404579072278
2010-10-12,-0.0004798766942027112,-0.00048643244626124955
2010-10-13,0.006194084110048211,0.003481605458294749
2010-10-14,-0.004277017664783876,-0.003936875667937194
2010-10-15,-0.0030504315533808,-0.0020934067903712688
2010-10-18,0.005431730509813194,0.004507528852910877
2010-10-19,-0.011805927978076808,-0.005917403267906592
2010-10-20,0.008964519767615949,0.0044004948174168595
2010-10-21,-0.005473418285986286,-0.0054380052159193285
2010-10-22,0.003331560850543432,0.00220850875901936
2010-10-25,0.0042698123777362386,0.0025777084556574217
2010-10-26,-0.00338464716025002,-0.003414836372102733
2010-10-27,-0.005811972373390087,-0.004357694801401698
2010-10-28,0.004124262752596549,0.0055308079949569385
2010-10-29,0.0032022733528917122,0.0031546392519764713
2010-11-01,0.0008846912873031115,-0.0006653234206626701
2010-11-02,0.007842589472073017,0.005257780444826612
2010-11-03,-0.002196456562568065,0.0026927312144107334
2010-11-04,0.017047304363410863,0.01185785902593759
2010-11-05,-0.0014551278169366458,-0.0016011025286678197
2010-11-08,0.0014867767842910145,0.00010872138120072907
2010-11-09,-0.013413605123305082,-0.008645636035234964
2010-11-10,0.005647240673785741,0.004227804442015095
2010-11-11,-0.0037504599871151316,-0.0025301504794647484
2010-11-12,-0.016640156419107176,-0.011260475172935746
2010-11-15,-0.008375936355264384,-0.009246142532777153
2010-11-16,-0.00771485413418554,-0.0014356268941840902
2010-11-17,-0.0012213317031554817,-0.0017079511323018063
2010-11-18,0.010578461044972535,0.003954592550419937
2010-11-19,0.0009417690802475552,0.0015207000268640638
2010-11-22,0.004362097150275525,0.004345570074315973
2010-11-23,-0.0045675312580455395,-0.0027566274915626267
2010-11-24,0.0035668223489969623,-0.0016932363524705969
2010-11-26,-0.0018450352639567571,7.410902786650114e-05
2010-11-29,0.0029800347824686176,0.0020003577559098203
2010-11-30,-0.0012379536586534746,-0.0012166794864385355
2010-12-01,0.004866954300466715,-0.001406946321229842
2010-12-02,0.004904808853638549,0.002218716075512147
2010-12-03,0.0031160920571899095,0.0012367188577757865
2010-12-06,0.004429105794619683,0.005056344747018331
2010-12-07,-0.009679199743676847,-0.011790231856277844
2010-12-08,-0.005033173218356317,-0.006596444697458231
2010-12-09,0.001033868729560937,0.0011583741762851434
2010-12-10,-0.0005633384288915896,-0.0043383898916373904
2010-12-13,0.003442034868108967,0.0028716385000523642
2010-12-14,-0.004753184523707654,-0.007358288911540428
2010-12-15,-0.007766880750863758,-0.005129655348707263
2010-12-16,0.0029125240204528444,0.004568143333096387
2010-12-17,0.006990952812301899,0.0074811152916160325
2010-12-20,0.0025051558761028225,0.00150826837549055
2010-12-21,0.005675949353087842,0.003330915506935012
2010-12-22,5.0497819749723656e-05,-0.0009640439901132543
2010-12-23,-0.0015020075397309703,-0.0023561485202148505
2010-12-27,0.002948638233839092,0.0033610493708116584
2010-12-28,-0.0015414502030330296,-0.005658553829843089
2010-12-29,0.006693725440596671,0.007958889038955811
2010-12-30,-0.002068156281931124,-0.001987832823313864
2010-12-31,0.006177460052964564,0.004227046523618358
2011-01-03,0.0038068655894112355,0.002011009987071583
2011-01-04,-0.005281362663283995,-0.000961645641556102
2011-01-05,-0.0032891439978983625,-0.003282406512116126
2011-01-06,-0.0018878304629980757,0.001579216224991607
2011-01-07,0.0007026118418038044,0.002798008772858593
2011-01-10,0.0026446267427294567,0.0024044615405957315
2011-01-11,0.00170109261085199,-0.0002955065341824479
2011-01-12,0.003185103392053781,0.0020114765373734286
2011-01-13,0.0007176986867083294,0.0027899202597755192
2011-01-14,-0.00035035646506368127,0.0007949379743674971
2011-01-18,0.0005344007722584262,-0.00020430596544145319
2011-01-19,-0.0024645558622637263,-0.002640387233020659
2011-01-20,-0.008657071488522582,-0.006152384199547487
2011-01-21,0.0013530450051849406,0.0019132381975298684
2011-01-24,0.0016037848050657938,0.0024307534500090226
2011-01-25,0.0017227768889414403,0.002709722283835538
2011-01-26,0.001425804134218972,-0.0006838933635754611
2011-01-27,-0.0006193826377331006,0.002214829213575457
2011-01-28,-0.0032716250294587755,-0.0038450733128629665
2011-01-31,0.002518636650232152,0.0009920704424062157
2011-02-01,0.005800147233113274,0.004139111038986098
2011-02-02,-0.0007127959227095824,-0.001631924223129113
2011-02-03,-0.0011057380940508888,-0.0033396627296955867
2011-02-04,-0.00350795257063879,-0.005259149265653874
2011-02-07,0.002528522751386439,0.0016179209873580871
2011-02-08,0.000958894595476096,-0.002368811815450723
2011-02-09,0.0010639834716303503,0.0045981487943707895
2011-02-10,-0.003713725896905744,-0.0024135623533083385
2011-02-11,0.005265244729066768,0.004364132534535215
2011-02-14,0.0014577493694916414,0.0008944799321329766
2011-02-15,0.00020852106052311119,5.566318413270611e-06
2011-02-16,0.002248692271902249,0.00024204702796246482
2011-02-17,0.0027998939681330853,0.002739240382135162
2011-02-18,0.0007406071990724162,0.0008210033292575839
2011-02-22,-0.0038662514096880385,0.00290497692115701
2011-02-23,0.0014696009637388294,-0.0011103753363123595
2011-02-24,-0.0005016844220768886,-0.0005775126946140315
2011-02-25,0.010032110865004617,0.008211895607190435
2011-02-28,0.004184451006969731,0.004871097249007609
2011-03-01,-0.0020959333496880896,-0.0034432695723407066
2011-03-02,-0.0021864379923345533,-0.004772234993819829
2011-03-03,0.0017743686669033658,-0.0015225768623109079
2011-03-04,0.002358821997141507,0.0030602695022856428
2011-03-07,-0.005890729050024234,-0.004109264015305987
2011-03-08,0.0008603635532274906,-0.0016537871683199475
2011-03-09,0.0025274157750445193,0.003734224355072503
2011-03-10,-0.006165598860279753,0.0012810773096493381
2011-03-11,0.0014588320386115976,-0.0009667597611706479
2011-03-14,-4.523484319573232e-05,0.001320070487182886
2011-03-15,-0.007828211265074011,-0.0036760352848435656
2011-03-16,-0.0027797378063693715,0.003252410875045939
2011-03-17,0.005935047163439369,0.0023015299286126023
2011-03-18,0.0033318340202224996,0.0006150635244644637
2011-03-21,0.004916630616914131,-0.00038372651592321174
2011-03-22,0.0006990321090601544,0.0007427531662299513
2011-03-23,0.0019158627723183665,0.0003383698558101436
2011-03-24,0.0010625171455601935,-0.0014680047550561593
2011-03-25,0.0004835602934256046,-0.0011512814904777059
2011-03-28,-0.0030916364124331437,-0.0018846320095248007
2011-03-29,0.0010492682781643018,-0.0005590470840099695
2011-03-30,0.0056761172201385155,0.0033552153297758056
2011-03-31,0.003021757223847449,5.500811541113513e-05
2011-04-01,0.0036371959746037043,0.002345803212953042
2011-04-04,0.0026983392175486632,0.0023552817464525585
2011-04-05,0.00044598811026862623,-0.0023427383351408257
2011-04-06,-0.0014524273626115695,-0.002212500374297134
2011-04-07,-0.0014070328269115198,-0.0010748712266688792
2011-04-08,0.0011073588135612439,-0.0017478006923722614
2011-04-11,-0.004199746656862585,-0.0006664301784220315
2011-04-12,-0.003549988490544098,0.0014346307012459668
2011-04-13,0.004126988583465883,0.0035388108168412967
2011-04-14,0.002385188522235149,-9.673035701718748e-05
2011-04-15,0.006534909066555603,0.006765178337570506
2011-04-18,-0.0035274883180413134,-0.00012121526559263687
2011-04-19,0.004001826185174369,0.0024283771130241853
2011-04-20,0.007192638992742377,0.0019860347732614083
2011-04-21,0.0036499400917316275,0.002424207807678156
2011-04-25,0.0009832356786285267,0.0030118371422379097
2011-04-26,0.004855181097093185,0.0043575465453431885
2011-04-27,0.0029475107029872175,0.0011937533099144672
2011-04-28,0.0023373190224575263,0.0038195658735589062
2011-04-29,0.004434966444575399,0.0023047420986212104
2011-05-02,-0.002522497122640362,-0.0013709983167890171
2011-05-03,-0.0037637282578501575,-0.00035644077772865575
2011-05-04,-0.004970135118346689,-0.0007823342120658212
2011-05-05,-0.010872389985994638,-0.0006273560013065406
2011-05-06,0.0018051009989001818,3.274197799676101e-05
2011-05-09,0.007024820951260179,0.0034142015518144808
2011-05-10,0.003113477287136894,-0.0005871777075616342
2011-05-11,-0.007463723626574343,-0.0009528233165723615
2011-05-12,9.745821110888981e-05,-0.0007465576664013417
2011-05-13,-0.0030582648505452616,0.00024468935847216116
2011-05-16,-0.0024814491410989547,-0.0005164831617802631
2011-05-17,0.002258379761391764,0.002123205959274622
2011-05-18,0.0035279306904629428,-0.0009126900918669747
2011-05-19,-0.0001065043606719644,0.001368943438652573
2011-05-20,-0.000333766471509391,-0.0003221610459510107
2011-05-23,-0.005670232344426725,-0.002575913258415187
2011-05-24,0.0032030200137567163,0.0009448212042664015
2011-05-25,0.0022029111833790074,0.0011265280262184802
2011-05-26,0.005768060213255361,0.005803043222779255
2011-05-27,0.004094034943016556,0.0016536363311050982
2011-05-31,0.006274835249947096,0.004278772028736455
2011-06-01,-0.005546009463018973,-0.00019945309918125781
2011-06-02,-0.0039237638186774395,-0.005219037989630235
2011-06-03,0.00012920140215221811,0.001367059798277416
2011-06-06,-0.0069758800437977045,-0.0028209189990361285
2011-06-07,0.0035068060763436704,0.0021509774285114677
2011-06-08,-7.440413379734563e-05,0.0005855569461708226
2011-06-09,0.0004662369786550929,-0.0026170266679839287
2011-06-10,-0.007495895680745438,-0.0017986890569728136
2011-06-13,-0.0025872282289660254,-0.0017906397123362647
2011-06-14,0.0027513174484890958,-0.0028221195806039426
2011-06-15,-0.004452710831318845,0.004513614571700079
2011-06-16,7.022208254996566e-05,0.0020577072297617246
2011-06-17,0.00044118401020668067,0.0005345193226321362
2011-06-20,0.0013373730709528658,0.0002442448532758259
2011-06-21,0.005373668283756763,0.0017057123247402385
2011-06-22,-0.001482817397660026,-0.0009158994396012034
2011-06-23,-0.0033742413118711557,0.001289398817682333
2011-06-24,-0.005990223543715407,0.0003251674174652938
2011-06-27,0.00030737329248997777,-0.0015799151386531865
2011-06-28,0.003469672499047501,-0.004319049578942476
2011-06-29,0.0034772421582465345,-0.0021747313137413524
2011-06-30,0.0008073692539105474,-0.001417786060732342
2011-07-01,0.0040953166182022245,0.0006676733508326834
2011-07-05,0.006331910372356761,0.006482462140601351
2011-07-06,0.0026503532025187156,0.0020784910484365746
2011-07-07,0.006094561250378536,0.0006437005646850251
2011-07-08,0.0030609455050044105,0.00680951851738872
2011-07-11,-0.00335013789681673,0.002268054893976036
2011-07-12,0.0010426468127436956,0.0008326049904700013
2011-07-13,0.004797077696978124,0.0030186279199235473
2011-07-14,-0.007277724208539633,-0.005849513661263413
2011-07-15,0.005858737141815967,0.004889021606650038
2011-07-18,-0.004177275457064182,-0.0016930439390471122
2011-07-19,0.00943111381781832,0.005511977295565183
2011-07-20,-0.0008545628168945301,-0.002895290768479077
2011-07-21,0.0002917923589297076,-0.00252388374728832
2011-07-22,0.005539527343929313,0.004584794346500649
2011-07-25,-0.0037461358043329868,-0.002891723363660116
2011-07-26,0.003646419885513537,0.00357824125171106
2011-07-27,-0.01002193505389737,-0.0056487557260802065
2011-07-28,0.0008596258504072001,0.0013476094790949111
2011-07-29,0.004879565951291433,0.00785194283392171
2011-08-01,-0.00023548070922982031,0.0016481339362960715
2011-08-02,0.00019209812447781817,0.0042798980134298205
2011-08-03,-0.0007278071749134106,0.000895072297769979
2011-08-04,-0.015092572340940755,-0.0022237510633040017
2011-08-05,-0.009363994725186883,-0.009682048145110542
2011-08-08,-0.019350033495012006,-0.0016484537196238748
2011-08-09,0.024193786369089268,0.0152069031514319
2011-08-10,-0.001125918516318646,0.005258083769684942
2011-08-11,0.0024660940090177634,-0.0029629845959724547
2011-08-12,0.006021288632788431,0.00536714571614723
2011-08-15,0.008864788929885885,0.0026059504204214417
2011-08-16,0.002651738893533536,0.0027920167445351597
2011-08-17,0.005438062563369371,0.00579292429498684
2011-08-18,-0.011784673595053924,-0.0044144220719541825
2011-08-19,-0.0006341101741290426,-0.00029207458977153263
2011-08-22,0.0031028871669794072,0.0003839014766523711
2011-08-23,0.002452034839202516,0.0008431224846624645
2011-08-24,-0.010802486026303092,-0.009017540214149751
2011-08-25,-0.0016223216693135414,0.0020250824078110142
2011-08-26,0.013117242770087648,0.00739693898128701
2011-08-29,0.005208311640070434,-0.000563223073127934
2011-08-30,0.010714955065083027,0.007955931302370661
2011-08-31,-0.00035056431752568265,-0.0013976921405892706
2011-09-01,0.00025172223658649086,0.0036028727184474305
2011-09-02,0.0011772946907742067,0.004071162224203737
2011-09-06,5.484267764076982e-05,0.0007378073258360405
2011-09-07,0.0038464174268710172,-0.0005149299710009031
2011-09-08,0.0006790093782840208,0.002160355584222286
2011-09-09,-0.009901147624926417,-0.0010171608660372174
2011-09-12,-0.0022168638110004113,-0.002174512002345036
2011-09-13,0.0009823930427056596,-0.0013359672331436508
2011-09-14,0.0028976286769766004,0.000634572457956311
2011-09-15,0.0002490150770637546,-0.0036725268694237333
2011-09-16,0.004461663869250748,0.0014708828309142343
2011-09-19,-0.0039728867326562604,0.003056291682889392
2011-09-20,0.001290356848581159,0.0004883770679668828
2011-09-21,-0.00873424552945016,-0.0008049580037555874
2011-09-22,-0.012685072569107236,-0.0018615695578117555
2011-09-23,-0.00960364643503881,-0.008642611340681434
2011-09-26,0.0008090442125016844,-0.0017629792554368848
2011-09-27,0.005247526104814807,-0.0012677547805382307
2011-09-28,-0.01412784801376633,-0.005724320071052976
2011-09-29,0.0048442318742438276,0.0008024782954857353
2011-09-30,-0.008305032957840292,-0.002447978630902319
2011-10-03,-0.0025352662015594492,0.004084478227703007
2011-10-04,0.0019565602484377083,-0.0037441271653628296
2011-10-05,0.0076552805101311,0.002789852548940361
2011-10-06,0.00768280214447308,-0.0008147056913490151
2011-10-07,-0.007969897787700277,-0.004083843409664747
2011-10-10,0.017567294704637932,0.001107111679350977
2011-10-11,-0.00048361690362245483,0.0038146932788252026
2011-10-12,0.004228909639026398,-0.0004860335809643349
2011-10-13,0.0008560561690462039,0.003309056606120688
2011-10-14,0.00833179203318649,0.0018257923888078972
2011-10-17,-0.007907829966683277,-0.00026138150509861027
2011-10-18,0.008155910609761625,0.0024518440131096283
2011-10-19,-0.009262915798026263,-0.0026202410278658023
2011-10-20,-0.003939549653890154,-0.0009437504253156891
2011-10-21,0.009411162001970766,0.0019707706321527253
2011-10-24,0.012888985738434377,0.0051548191079897636
2011-10-25,0.0010664710658273855,0.004078032045621027
2011-10-26,0.0007036052464014657,-0.0045484136838099395
2011-10-27,0.015123626141692525,-9.311726173112309e-05
2011-10-28,0.0015438160915382617,0.003705450849674816
2011-10-31,-0.005723004035685436,0.00371453000775391
2011-11-01,-0.005871088481562257,0.0033839043405515445
2011-11-02,0.0065137472615243025,0.0030399773963504526
2011-11-03,0.006786506063973726,0.002209929987317542
2011-11-04,-0.0018497940795384935,0.0017740300301632575
2011-11-07,0.007242234073831425,-0.00016789380165525966
2011-11-08,0.0009248938165744676,-0.004195760018914929
2011-11-09,-0.01617192398685742,-0.004562226340096574
2011-11-10,-0.002703645428119159,-0.004422729614650317
2011-11-11,0.00945580960252387,0.0003455021742537591
2011-11-14,-0.0030050244353689217,-0.0007066288060431903
2011-11-15,0.0031705609161413757,0.00033351498087194446
2011-11-16,-0.006727795400131947,-0.0029308914224542896
2011-11-17,-0.013010678453561677,-0.009264473841076018
2011-11-18,-0.00019103576322985734,0.0002682043425237768
2011-11-21,-0.01169275147510152,-0.004652275558877446
2011-11-22,0.0036578692414023276,-0.0002784388785951874
2011-11-23,-0.010144375518940759,-0.00553587962166451
2011-11-25,-0.006404361279533347,-0.0049983925303166
2011-11-28,0.01566509488647919,0.00339526955789648
2011-11-29,-0.0009756654172074757,-0.000690921868379987
2011-11-30,0.017794484064246375,0.005484348030423511
2011-12-01,-0.0013993594917509407,0.0013627155391585917
2011-12-02,0.0033515777859579937,0.0047318485299480085
2011-12-05,0.0026256835334087444,0.0013308349942079997
2011-12-06,-0.0027595304531787906,-0.0022840236175871286
2011-12-07,0.0034359797327154595,0.003092330112556259
2011-12-08,-0.011073023514807033,-0.00016788530450946733
2011-12-09,0.003430328729343364,-0.0035253972299062993
2011-12-12,-0.010172942829870635,-5.760318872951643e-05
2011-12-13,-0.003712765140140346,0.003222214319575812
2011-12-14,-0.008004782003696292,-0.001997457110131589
2011-12-15,0.0006425183794520561,-0.0009048827173748212
2011-12-16,0.008282194602477115,0.005364630991348487
2011-12-19,-0.0031133187337886014,0.0017073530873390596
2011-12-20,0.011186378782994,-0.0013964606904167823
2011-12-21,-0.003063928641299696,-0.0030817593422479118
2011-12-22,0.004896895854204525,0.002547907792841828
2011-12-23,0.0007686756094460142,-0.0020578870498688716
2011-12-27,0.000640023367131164,0.0018798065147134077
2011-12-28,-0.005567355306329947,0.0021834220541754926
2011-12-29,0.003747025219734664,0.0014575374372438304
2011-12-30,0.0014052999337591055,0.0026946664948978532
2012-01-03,0.010013621496468748,0.0004227311086856672
2012-01-04,-0.0018643141306360174,-0.0017320359051278098
2012-01-05,8.931788147400533e-05,-0.00043385627798964355
2012-01-06,0.0007178818344675213,0.0033291047619306378
2012-01-09,-0.00025108422413048267,-0.0002899278640416097
2012-01-10,0.006881614530796157,0.0009793201093494521
2012-01-11,0.003852607360078848,0.003880006805788889
2012-01-12,-0.0006610985030053454,-0.0017876434915396072
2012-01-13,-0.000347413312905024,0.002801377082107111
2012-01-17,0.006615539154664721,0.0026288483249760574
2012-01-18,0.004083899361155814,-0.0005839231051680729
2012-01-19,-9.061422003470328e-05,-0.0027045982600857744
